x-axis,1,,,,,,,,
second,Volt,,second,Volt,uA,,,,
5.27E-03,7.36E-01,,0.01104,0.3542714,3.54271E-07,3.53015E-12,,,
5.28E-03,7.36E-01,,0.01105,0.3517588,3.51759E-07,3.53015E-12,,,
5.29E-03,7.16E-01,,0.01106,0.3542714,3.54271E-07,3.45477E-12,,,
5.30E-03,7.19E-01,,0.01107,0.3366834,3.36683E-07,3.27889E-12,,,
5.31E-03,7.16E-01,,0.01108,0.3190955,3.19096E-07,3.36683E-12,,,
5.32E-03,7.16E-01,,0.01109,0.3542714,3.54271E-07,3.53015E-12,,,
5.33E-03,7.16E-01,,0.0111,0.3517588,3.51759E-07,3.51759E-12,,,
5.34E-03,7.36E-01,,0.01111,0.3517588,3.51759E-07,3.53015E-12,,,
5.35E-03,7.14E-01,,0.01112,0.3542714,3.54271E-07,3.54271E-12,,,
5.36E-03,6.98E-01,,0.01113,0.3542714,3.54271E-07,3.44221E-12,,,
5.37E-03,6.96E-01,,0.01114,0.3341709,3.34171E-07,3.42965E-12,,,
5.38E-03,6.96E-01,,0.01115,0.3517588,3.51759E-07,3.51759E-12,,,
5.39E-03,6.96E-01,,0.01116,0.3517588,3.51759E-07,3.42965E-12,,,
5.40E-03,7.16E-01,,0.01117,0.3341709,3.34171E-07,3.34171E-12,,,
5.41E-03,6.76E-01,,0.01118,0.3341709,3.34171E-07,3.35427E-12,,,
5.42E-03,6.93E-01,,0.01119,0.3366834,3.36683E-07,3.26633E-12,,,
5.43E-03,6.93E-01,,0.0112,0.3165829,3.16583E-07,3.25377E-12,,,
5.44E-03,6.93E-01,,0.01121,0.3341709,3.34171E-07,3.34171E-12,,,
5.45E-03,6.96E-01,,0.01122,0.3341709,3.34171E-07,3.25377E-12,,,
5.46E-03,6.76E-01,,0.01123,0.3165829,3.16583E-07,3.25377E-12,,,
5.47E-03,6.76E-01,,0.01124,0.3341709,3.34171E-07,3.34171E-12,,,
5.48E-03,6.76E-01,,0.01125,0.3341709,3.34171E-07,3.25377E-12,,,
5.49E-03,6.58E-01,,0.01126,0.3165829,3.16583E-07,3.24121E-12,,,
5.50E-03,6.73E-01,,0.01127,0.3316583,3.31658E-07,3.22864E-12,,,
5.51E-03,6.41E-01,,0.01128,0.3140704,3.1407E-07,3.1407E-12,,,
5.52E-03,6.56E-01,,0.01129,0.3140704,3.1407E-07,3.22864E-12,,,
5.53E-03,6.56E-01,,0.0113,0.3316583,3.31658E-07,3.31658E-12,,,
5.54E-03,6.58E-01,,0.01131,0.3316583,3.31658E-07,3.22864E-12,,,
5.55E-03,6.36E-01,,0.01132,0.3140704,3.1407E-07,3.22864E-12,,,
5.56E-03,6.38E-01,,0.01133,0.3316583,3.31658E-07,3.22864E-12,,,
5.57E-03,6.73E-01,,0.01134,0.3140704,3.1407E-07,3.12814E-12,,,
5.58E-03,6.53E-01,,0.01135,0.3115578,3.11558E-07,3.11558E-12,,,
5.59E-03,6.36E-01,,0.01136,0.3115578,3.11558E-07,3.12814E-12,,,
5.60E-03,6.33E-01,,0.01137,0.3140704,3.1407E-07,3.05276E-12,,,
5.61E-03,6.36E-01,,0.01138,0.2964824,2.96482E-07,3.06533E-12,,,
5.62E-03,6.36E-01,,0.01139,0.3165829,3.16583E-07,3.15327E-12,,,
5.63E-03,6.53E-01,,0.0114,0.3140704,3.1407E-07,3.0402E-12,,,
5.64E-03,6.16E-01,,0.01141,0.2939699,2.9397E-07,3.0402E-12,,,
5.65E-03,6.33E-01,,0.01142,0.3140704,3.1407E-07,3.1407E-12,,,
5.66E-03,6.36E-01,,0.01143,0.3140704,3.1407E-07,3.1407E-12,,,
5.67E-03,6.33E-01,,0.01144,0.3140704,3.1407E-07,3.12814E-12,,,
5.68E-03,5.98E-01,,0.01145,0.3115578,3.11558E-07,3.11558E-12,,,
5.69E-03,6.16E-01,,0.01146,0.3115578,3.11558E-07,3.12814E-12,,,
5.70E-03,6.18E-01,,0.01147,0.3140704,3.1407E-07,3.0402E-12,,,
5.71E-03,5.98E-01,,0.01148,0.2939699,2.9397E-07,3.0402E-12,,,
5.72E-03,5.98E-01,,0.01149,0.3140704,3.1407E-07,3.0402E-12,,,
5.73E-03,6.13E-01,,0.0115,0.2939699,2.9397E-07,3.01508E-12,,,
5.74E-03,5.98E-01,,0.01151,0.3090452,3.09045E-07,3.10301E-12,,,
5.75E-03,5.78E-01,,0.01152,0.3115578,3.11558E-07,3.11558E-12,,,
5.76E-03,5.95E-01,,0.01153,0.3115578,3.11558E-07,3.02764E-12,,,
5.77E-03,5.95E-01,,0.01154,0.2939699,2.9397E-07,2.85176E-12,,,
5.78E-03,5.93E-01,,0.01155,0.2763819,2.76382E-07,2.85176E-12,,,
5.79E-03,5.95E-01,,0.01156,0.2939699,2.9397E-07,2.9397E-12,,,
5.80E-03,5.78E-01,,0.01157,0.2939699,2.9397E-07,2.9397E-12,,,
5.81E-03,5.93E-01,,0.01158,0.2939699,2.9397E-07,2.92714E-12,,,
5.82E-03,5.75E-01,,0.01159,0.2914573,2.91457E-07,2.92714E-12,,,
5.83E-03,5.75E-01,,0.0116,0.2939699,2.9397E-07,2.9397E-12,,,
5.84E-03,5.93E-01,,0.01161,0.2939699,2.9397E-07,2.8392E-12,,,
5.85E-03,5.78E-01,,0.01162,0.2738694,2.73869E-07,2.8392E-12,,,
5.86E-03,5.58E-01,,0.01163,0.2939699,2.9397E-07,2.8392E-12,,,
5.87E-03,5.73E-01,,0.01164,0.2738694,2.73869E-07,2.73869E-12,,,
5.88E-03,5.73E-01,,0.01165,0.2738694,2.73869E-07,2.75126E-12,,,
5.89E-03,5.58E-01,,0.01166,0.2763819,2.76382E-07,2.85176E-12,,,
5.90E-03,5.73E-01,,0.01167,0.2939699,2.9397E-07,2.8392E-12,,,
5.91E-03,5.55E-01,,0.01168,0.2738694,2.73869E-07,2.73869E-12,,,
5.92E-03,5.75E-01,,0.01169,0.2738694,2.73869E-07,2.8392E-12,,,
5.93E-03,5.53E-01,,0.0117,0.2939699,2.9397E-07,2.92714E-12,,,
5.94E-03,5.38E-01,,0.01171,0.2914573,2.91457E-07,2.91457E-12,,,
5.95E-03,5.55E-01,,0.01172,0.2914573,2.91457E-07,2.82663E-12,,,
5.96E-03,5.55E-01,,0.01173,0.2738694,2.73869E-07,2.82663E-12,,,
5.97E-03,5.55E-01,,0.01174,0.2914573,2.91457E-07,2.82663E-12,,,
5.98E-03,5.55E-01,,0.01175,0.2738694,2.73869E-07,2.73869E-12,,,
5.99E-03,5.38E-01,,0.01176,0.2738694,2.73869E-07,2.75126E-12,,,
6.00E-03,5.18E-01,,0.01177,0.2763819,2.76382E-07,2.73869E-12,,,
6.01E-03,5.38E-01,,0.01178,0.2713568,2.71357E-07,2.71357E-12,,,
6.02E-03,5.53E-01,,0.01179,0.2713568,2.71357E-07,2.72613E-12,,,
6.03E-03,5.53E-01,,0.0118,0.2738694,2.73869E-07,2.73869E-12,,,
6.04E-03,5.18E-01,,0.01181,0.2738694,2.73869E-07,2.73869E-12,,,
6.05E-03,5.18E-01,,0.01182,0.2738694,2.73869E-07,2.73869E-12,,,
6.06E-03,5.33E-01,,0.01183,0.2738694,2.73869E-07,2.65075E-12,,,
6.07E-03,5.33E-01,,0.01184,0.2562814,2.56281E-07,2.65075E-12,,,
6.08E-03,5.35E-01,,0.01185,0.2738694,2.73869E-07,2.73869E-12,,,
6.09E-03,5.33E-01,,0.01186,0.2738694,2.73869E-07,2.63819E-12,,,
6.10E-03,5.15E-01,,0.01187,0.2537689,2.53769E-07,2.62563E-12,,,
6.11E-03,5.15E-01,,0.01188,0.2713568,2.71357E-07,2.71357E-12,,,
6.12E-03,5.15E-01,,0.01189,0.2713568,2.71357E-07,2.71357E-12,,,
6.13E-03,4.97E-01,,0.0119,0.2713568,2.71357E-07,2.55025E-12,,,
6.14E-03,5.10E-01,,0.01191,0.2386935,2.38694E-07,2.56281E-12,,,
6.15E-03,4.95E-01,,0.01192,0.2738694,2.73869E-07,2.73869E-12,,,
6.16E-03,5.13E-01,,0.01193,0.2738694,2.73869E-07,2.65075E-12,,,
6.17E-03,4.95E-01,,0.01194,0.2562814,2.56281E-07,2.55025E-12,,,
6.18E-03,4.95E-01,,0.01195,0.2537689,2.53769E-07,2.53769E-12,,,
6.19E-03,5.15E-01,,0.01196,0.2537689,2.53769E-07,2.55025E-12,,,
6.20E-03,4.95E-01,,0.01197,0.2562814,2.56281E-07,2.55025E-12,,,
6.21E-03,4.77E-01,,0.01198,0.2537689,2.53769E-07,2.44975E-12,,,
6.22E-03,4.92E-01,,0.01199,0.2361809,2.36181E-07,2.44975E-12,,,
6.23E-03,4.92E-01,,0.012,0.2537689,2.53769E-07,2.46231E-12,,,
6.24E-03,4.75E-01,,0.01201,0.2386935,2.38694E-07,2.46231E-12,,,
6.25E-03,4.92E-01,,0.01202,0.2537689,2.53769E-07,2.53769E-12,,,
6.26E-03,4.75E-01,,0.01203,0.2537689,2.53769E-07,2.43719E-12,,,
6.27E-03,4.95E-01,,0.01204,0.2336684,2.33668E-07,2.43719E-12,,,
6.28E-03,4.92E-01,,0.01205,0.2537689,2.53769E-07,2.53769E-12,,,
6.29E-03,4.75E-01,,0.01206,0.2537689,2.53769E-07,2.44975E-12,,,
6.30E-03,4.75E-01,,0.01207,0.2361809,2.36181E-07,2.43719E-12,,,
6.31E-03,4.72E-01,,0.01208,0.2512563,2.51256E-07,2.42462E-12,,,
6.32E-03,4.75E-01,,0.01209,0.2336684,2.33668E-07,2.42462E-12,,,
6.33E-03,4.75E-01,,0.0121,0.2512563,2.51256E-07,2.43719E-12,,,
6.34E-03,4.72E-01,,0.01211,0.2361809,2.36181E-07,2.36181E-12,,,
6.35E-03,4.75E-01,,0.01212,0.2361809,2.36181E-07,2.44975E-12,,,
6.36E-03,4.75E-01,,0.01213,0.2537689,2.53769E-07,2.44975E-12,,,
6.37E-03,4.55E-01,,0.01214,0.2361809,2.36181E-07,2.44975E-12,,,
6.38E-03,4.57E-01,,0.01215,0.2537689,2.53769E-07,2.43719E-12,,,
6.39E-03,4.72E-01,,0.01216,0.2336684,2.33668E-07,2.42462E-12,,,
6.40E-03,4.55E-01,,0.01217,0.2512563,2.51256E-07,2.51256E-12,,,
6.41E-03,4.37E-01,,0.01218,0.2512563,2.51256E-07,2.43719E-12,,,
6.42E-03,4.55E-01,,0.01219,0.2361809,2.36181E-07,2.34925E-12,,,
6.43E-03,4.37E-01,,0.0122,0.2336684,2.33668E-07,2.33668E-12,,,
6.44E-03,4.55E-01,,0.01221,0.2336684,2.33668E-07,2.33668E-12,,,
6.45E-03,4.52E-01,,0.01222,0.2336684,2.33668E-07,2.33668E-12,,,
6.46E-03,4.52E-01,,0.01223,0.2336684,2.33668E-07,2.33668E-12,,,
6.47E-03,4.37E-01,,0.01224,0.2336684,2.33668E-07,2.34925E-12,,,
6.48E-03,4.52E-01,,0.01225,0.2361809,2.36181E-07,2.34925E-12,,,
6.49E-03,4.20E-01,,0.01226,0.2336684,2.33668E-07,2.33668E-12,,,
6.50E-03,4.52E-01,,0.01227,0.2336684,2.33668E-07,2.26131E-12,,,
6.51E-03,4.17E-01,,0.01228,0.218593,2.18593E-07,2.17337E-12,,,
6.52E-03,4.37E-01,,0.01229,0.2160804,2.1608E-07,2.1608E-12,,,
6.53E-03,4.50E-01,,0.0123,0.2160804,2.1608E-07,2.24874E-12,,,
6.54E-03,4.37E-01,,0.01231,0.2336684,2.33668E-07,2.14824E-12,,,
6.55E-03,4.32E-01,,0.01232,0.1959799,1.9598E-07,2.14824E-12,,,
6.56E-03,4.35E-01,,0.01233,0.2336684,2.33668E-07,2.33668E-12,,,
6.57E-03,4.35E-01,,0.01234,0.2336684,2.33668E-07,2.32412E-12,,,
6.58E-03,4.17E-01,,0.01235,0.2311558,2.31156E-07,2.32412E-12,,,
6.59E-03,4.32E-01,,0.01236,0.2336684,2.33668E-07,2.24874E-12,,,
6.60E-03,4.32E-01,,0.01237,0.2160804,2.1608E-07,2.23618E-12,,,
6.61E-03,4.52E-01,,0.01238,0.2311558,2.31156E-07,2.14824E-12,,,
6.62E-03,4.35E-01,,0.01239,0.1984925,1.98493E-07,2.07286E-12,,,
6.63E-03,4.35E-01,,0.0124,0.2160804,2.1608E-07,2.1608E-12,,,
6.64E-03,4.15E-01,,0.01241,0.2160804,2.1608E-07,2.24874E-12,,,
6.65E-03,4.15E-01,,0.01242,0.2336684,2.33668E-07,2.22362E-12,,,
6.66E-03,4.15E-01,,0.01243,0.2110553,2.11055E-07,2.13568E-12,,,
6.67E-03,4.15E-01,,0.01244,0.2160804,2.1608E-07,2.1608E-12,,,
6.68E-03,4.15E-01,,0.01245,0.2160804,2.1608E-07,2.14824E-12,,,
6.69E-03,4.12E-01,,0.01246,0.2135679,2.13568E-07,2.13568E-12,,,
6.70E-03,4.12E-01,,0.01247,0.2135679,2.13568E-07,2.22362E-12,,,
6.71E-03,4.15E-01,,0.01248,0.2311558,2.31156E-07,2.22362E-12,,,
6.72E-03,4.15E-01,,0.01249,0.2135679,2.13568E-07,2.23618E-12,,,
6.73E-03,4.15E-01,,0.0125,0.2336684,2.33668E-07,2.23618E-12,,,
6.74E-03,4.12E-01,,0.01251,0.2135679,2.13568E-07,2.13568E-12,,,
6.75E-03,3.94E-01,,0.01252,0.2135679,2.13568E-07,2.14824E-12,,,
6.76E-03,3.94E-01,,0.01253,0.2160804,2.1608E-07,2.14824E-12,,,
6.77E-03,3.94E-01,,0.01254,0.2135679,2.13568E-07,2.04774E-12,,,
6.78E-03,3.77E-01,,0.01255,0.1959799,1.9598E-07,2.03518E-12,,,
6.79E-03,3.94E-01,,0.01256,0.2110553,2.11055E-07,2.12312E-12,,,
6.80E-03,3.94E-01,,0.01257,0.2135679,2.13568E-07,2.22362E-12,,,
6.81E-03,3.77E-01,,0.01258,0.2311558,2.31156E-07,2.22362E-12,,,
6.82E-03,3.94E-01,,0.01259,0.2135679,2.13568E-07,2.03518E-12,,,
6.83E-03,3.79E-01,,0.0126,0.1934674,1.93467E-07,2.03518E-12,,,
6.84E-03,3.94E-01,,0.01261,0.2135679,2.13568E-07,2.13568E-12,,,
6.85E-03,3.92E-01,,0.01262,0.2135679,2.13568E-07,2.12312E-12,,,
6.86E-03,3.74E-01,,0.01263,0.2110553,2.11055E-07,2.11055E-12,,,
6.87E-03,4.12E-01,,0.01264,0.2110553,2.11055E-07,2.02261E-12,,,
6.88E-03,3.74E-01,,0.01265,0.1934674,1.93467E-07,1.94724E-12,,,
6.89E-03,3.77E-01,,0.01266,0.1959799,1.9598E-07,2.04774E-12,,,
6.90E-03,3.92E-01,,0.01267,0.2135679,2.13568E-07,2.04774E-12,,,
6.91E-03,3.74E-01,,0.01268,0.1959799,1.9598E-07,2.03518E-12,,,
6.92E-03,3.57E-01,,0.01269,0.2110553,2.11055E-07,2.12312E-12,,,
6.93E-03,3.74E-01,,0.0127,0.2135679,2.13568E-07,2.12312E-12,,,
6.94E-03,3.77E-01,,0.01271,0.2110553,2.11055E-07,2.11055E-12,,,
6.95E-03,3.74E-01,,0.01272,0.2110553,2.11055E-07,2.11055E-12,,,
6.96E-03,3.74E-01,,0.01273,0.2110553,2.11055E-07,2.13568E-12,,,
6.97E-03,3.77E-01,,0.01274,0.2160804,2.1608E-07,2.0603E-12,,,
6.98E-03,3.74E-01,,0.01275,0.1959799,1.9598E-07,1.93467E-12,,,
6.99E-03,3.72E-01,,0.01276,0.1909548,1.90955E-07,1.92211E-12,,,
7.00E-03,3.57E-01,,0.01277,0.1934674,1.93467E-07,1.92211E-12,,,
7.01E-03,3.54E-01,,0.01278,0.1909548,1.90955E-07,1.93467E-12,,,
7.02E-03,3.54E-01,,0.01279,0.1959799,1.9598E-07,2.04774E-12,,,
7.03E-03,3.37E-01,,0.0128,0.2135679,2.13568E-07,2.03518E-12,,,
7.04E-03,3.72E-01,,0.01281,0.1934674,1.93467E-07,2.03518E-12,,,
7.05E-03,3.72E-01,,0.01282,0.2135679,2.13568E-07,2.03518E-12,,,
7.06E-03,3.54E-01,,0.01283,0.1934674,1.93467E-07,1.93467E-12,,,
7.07E-03,3.52E-01,,0.01284,0.1934674,1.93467E-07,1.93467E-12,,,
7.08E-03,3.54E-01,,0.01285,0.1934674,1.93467E-07,1.93467E-12,,,
7.09E-03,3.52E-01,,0.01286,0.1934674,1.93467E-07,1.93467E-12,,,
7.10E-03,3.54E-01,,0.01287,0.1934674,1.93467E-07,1.93467E-12,,,
7.11E-03,3.37E-01,,0.01288,0.1934674,1.93467E-07,1.93467E-12,,,
7.12E-03,3.19E-01,,0.01289,0.1934674,1.93467E-07,2.02261E-12,,,
7.13E-03,3.54E-01,,0.0129,0.2110553,2.11055E-07,1.93467E-12,,,
7.14E-03,3.52E-01,,0.01291,0.1758794,1.75879E-07,1.84673E-12,,,
7.15E-03,3.52E-01,,0.01292,0.1934674,1.93467E-07,1.93467E-12,,,
7.16E-03,3.54E-01,,0.01293,0.1934674,1.93467E-07,1.93467E-12,,,
7.17E-03,3.54E-01,,0.01294,0.1934674,1.93467E-07,1.93467E-12,,,
7.18E-03,3.34E-01,,0.01295,0.1934674,1.93467E-07,1.92211E-12,,,
7.19E-03,3.52E-01,,0.01296,0.1909548,1.90955E-07,1.92211E-12,,,
7.20E-03,3.52E-01,,0.01297,0.1934674,1.93467E-07,1.84673E-12,,,
7.21E-03,3.34E-01,,0.01298,0.1758794,1.75879E-07,1.84673E-12,,,
7.22E-03,3.34E-01,,0.01299,0.1934674,1.93467E-07,1.92211E-12,,,
7.23E-03,3.37E-01,,0.013,0.1909548,1.90955E-07,1.92211E-12,,,
7.24E-03,3.17E-01,,0.01301,0.1934674,1.93467E-07,1.83417E-12,,,
7.25E-03,3.34E-01,,0.01302,0.1733668,1.73367E-07,1.83417E-12,,,
7.26E-03,3.34E-01,,0.01303,0.1934674,1.93467E-07,1.83417E-12,,,
7.27E-03,3.17E-01,,0.01304,0.1733668,1.73367E-07,1.83417E-12,,,
7.28E-03,3.34E-01,,0.01305,0.1934674,1.93467E-07,1.83417E-12,,,
7.29E-03,3.34E-01,,0.01306,0.1733668,1.73367E-07,1.90955E-12,,,
7.30E-03,3.17E-01,,0.01307,0.2085427,2.08543E-07,1.90955E-12,,,
7.31E-03,3.32E-01,,0.01308,0.1733668,1.73367E-07,1.84673E-12,,,
7.32E-03,3.14E-01,,0.01309,0.1959799,1.9598E-07,1.94724E-12,,,
7.33E-03,3.14E-01,,0.0131,0.1934674,1.93467E-07,1.84673E-12,,,
7.34E-03,3.32E-01,,0.01311,0.1758794,1.75879E-07,1.84673E-12,,,
7.35E-03,3.32E-01,,0.01312,0.1934674,1.93467E-07,1.83417E-12,,,
7.36E-03,3.14E-01,,0.01313,0.1733668,1.73367E-07,1.73367E-12,,,
7.37E-03,3.32E-01,,0.01314,0.1733668,1.73367E-07,1.82161E-12,,,
7.38E-03,3.14E-01,,0.01315,0.1909548,1.90955E-07,1.83417E-12,,,
7.39E-03,3.12E-01,,0.01316,0.1758794,1.75879E-07,1.75879E-12,,,
7.40E-03,3.12E-01,,0.01317,0.1758794,1.75879E-07,1.83417E-12,,,
7.41E-03,3.14E-01,,0.01318,0.1909548,1.90955E-07,1.82161E-12,,,
7.42E-03,2.96E-01,,0.01319,0.1733668,1.73367E-07,1.73367E-12,,,
7.43E-03,3.17E-01,,0.0132,0.1733668,1.73367E-07,1.82161E-12,,,
7.44E-03,3.14E-01,,0.01321,0.1909548,1.90955E-07,1.82161E-12,,,
7.45E-03,2.94E-01,,0.01322,0.1733668,1.73367E-07,1.82161E-12,,,
7.46E-03,3.14E-01,,0.01323,0.1909548,1.90955E-07,1.83417E-12,,,
7.47E-03,3.14E-01,,0.01324,0.1758794,1.75879E-07,1.83417E-12,,,
7.48E-03,3.14E-01,,0.01325,0.1909548,1.90955E-07,1.82161E-12,,,
7.49E-03,3.12E-01,,0.01326,0.1733668,1.73367E-07,1.83417E-12,,,
7.50E-03,3.12E-01,,0.01327,0.1934674,1.93467E-07,1.92211E-12,,,
7.51E-03,3.14E-01,,0.01328,0.1909548,1.90955E-07,1.92211E-12,,,
7.52E-03,2.94E-01,,0.01329,0.1934674,1.93467E-07,1.82161E-12,,,
7.53E-03,3.14E-01,,0.0133,0.1708543,1.70854E-07,1.72111E-12,,,
7.54E-03,2.94E-01,,0.01331,0.1733668,1.73367E-07,1.63317E-12,,,
7.55E-03,3.09E-01,,0.01332,0.1532663,1.53266E-07,1.63317E-12,,,
7.56E-03,3.12E-01,,0.01333,0.1733668,1.73367E-07,1.82161E-12,,,
7.57E-03,3.12E-01,,0.01334,0.1909548,1.90955E-07,1.82161E-12,,,
7.58E-03,2.94E-01,,0.01335,0.1733668,1.73367E-07,1.73367E-12,,,
7.59E-03,2.76E-01,,0.01336,0.1733668,1.73367E-07,1.73367E-12,,,
7.60E-03,2.94E-01,,0.01337,0.1733668,1.73367E-07,1.64573E-12,,,
7.61E-03,2.94E-01,,0.01338,0.1557789,1.55779E-07,1.63317E-12,,,
7.62E-03,2.94E-01,,0.01339,0.1708543,1.70854E-07,1.63317E-12,,,
7.63E-03,2.91E-01,,0.0134,0.1557789,1.55779E-07,1.54523E-12,,,
7.64E-03,2.94E-01,,0.01341,0.1532663,1.53266E-07,1.63317E-12,,,
7.65E-03,2.94E-01,,0.01342,0.1733668,1.73367E-07,1.73367E-12,,,
7.66E-03,2.74E-01,,0.01343,0.1733668,1.73367E-07,1.63317E-12,,,
7.67E-03,2.94E-01,,0.01344,0.1532663,1.53266E-07,1.63317E-12,,,
7.68E-03,2.74E-01,,0.01345,0.1733668,1.73367E-07,1.82161E-12,,,
7.69E-03,2.74E-01,,0.01346,0.1909548,1.90955E-07,1.83417E-12,,,
7.70E-03,2.76E-01,,0.01347,0.1758794,1.75879E-07,1.73367E-12,,,
7.71E-03,2.94E-01,,0.01348,0.1708543,1.70854E-07,1.63317E-12,,,
7.72E-03,2.74E-01,,0.01349,0.1557789,1.55779E-07,1.54523E-12,,,
7.73E-03,2.74E-01,,0.0135,0.1532663,1.53266E-07,1.6206E-12,,,
7.74E-03,2.94E-01,,0.01351,0.1708543,1.70854E-07,1.63317E-12,,,
7.75E-03,2.91E-01,,0.01352,0.1557789,1.55779E-07,1.55779E-12,,,
7.76E-03,2.91E-01,,0.01353,0.1557789,1.55779E-07,1.54523E-12,,,
7.77E-03,2.74E-01,,0.01354,0.1532663,1.53266E-07,1.5201E-12,,,
7.78E-03,2.91E-01,,0.01355,0.1507538,1.50754E-07,1.5201E-12,,,
7.79E-03,2.74E-01,,0.01356,0.1532663,1.53266E-07,1.6206E-12,,,
7.80E-03,2.74E-01,,0.01357,0.1708543,1.70854E-07,1.6206E-12,,,
7.81E-03,2.76E-01,,0.01358,0.1532663,1.53266E-07,1.53266E-12,,,
7.82E-03,2.71E-01,,0.01359,0.1532663,1.53266E-07,1.45729E-12,,,
7.83E-03,2.71E-01,,0.0136,0.138191,1.38191E-07,1.54523E-12,,,
7.84E-03,2.74E-01,,0.01361,0.1708543,1.70854E-07,1.70854E-12,,,
7.85E-03,2.74E-01,,0.01362,0.1708543,1.70854E-07,1.6206E-12,,,
7.86E-03,2.74E-01,,0.01363,0.1532663,1.53266E-07,1.44472E-12,,,
7.87E-03,2.74E-01,,0.01364,0.1356784,1.35678E-07,1.54523E-12,,,
7.88E-03,2.56E-01,,0.01365,0.1733668,1.73367E-07,1.64573E-12,,,
7.89E-03,2.74E-01,,0.01366,0.1557789,1.55779E-07,1.55779E-12,,,
7.90E-03,2.74E-01,,0.01367,0.1557789,1.55779E-07,1.55779E-12,,,
7.91E-03,2.54E-01,,0.01368,0.1557789,1.55779E-07,1.54523E-12,,,
7.92E-03,2.71E-01,,0.01369,0.1532663,1.53266E-07,1.53266E-12,,,
7.93E-03,2.71E-01,,0.0137,0.1532663,1.53266E-07,1.6206E-12,,,
7.94E-03,2.71E-01,,0.01371,0.1708543,1.70854E-07,1.53266E-12,,,
7.95E-03,2.39E-01,,0.01372,0.1356784,1.35678E-07,1.44472E-12,,,
7.96E-03,2.74E-01,,0.01373,0.1532663,1.53266E-07,1.53266E-12,,,
7.97E-03,2.74E-01,,0.01374,0.1532663,1.53266E-07,1.54523E-12,,,
7.98E-03,2.56E-01,,0.01375,0.1557789,1.55779E-07,1.54523E-12,,,
7.99E-03,2.54E-01,,0.01376,0.1532663,1.53266E-07,1.53266E-12,,,
8.00E-03,2.54E-01,,0.01377,0.1532663,1.53266E-07,1.54523E-12,,,
8.01E-03,2.56E-01,,0.01378,0.1557789,1.55779E-07,1.54523E-12,,,
8.02E-03,2.54E-01,,0.01379,0.1532663,1.53266E-07,1.44472E-12,,,
8.03E-03,2.36E-01,,0.0138,0.1356784,1.35678E-07,1.44472E-12,,,
8.04E-03,2.54E-01,,0.01381,0.1532663,1.53266E-07,1.53266E-12,,,
8.05E-03,2.39E-01,,0.01382,0.1532663,1.53266E-07,1.44472E-12,,,
8.06E-03,2.54E-01,,0.01383,0.1356784,1.35678E-07,1.53266E-12,,,
8.07E-03,2.54E-01,,0.01384,0.1708543,1.70854E-07,1.6206E-12,,,
8.08E-03,2.34E-01,,0.01385,0.1532663,1.53266E-07,1.44472E-12,,,
8.09E-03,2.54E-01,,0.01386,0.1356784,1.35678E-07,1.44472E-12,,,
8.10E-03,2.54E-01,,0.01387,0.1532663,1.53266E-07,1.54523E-12,,,
8.11E-03,2.36E-01,,0.01388,0.1557789,1.55779E-07,1.63317E-12,,,
8.12E-03,2.51E-01,,0.01389,0.1708543,1.70854E-07,1.53266E-12,,,
8.13E-03,2.34E-01,,0.0139,0.1356784,1.35678E-07,1.44472E-12,,,
8.14E-03,2.51E-01,,0.01391,0.1532663,1.53266E-07,1.5201E-12,,,
8.15E-03,2.36E-01,,0.01392,0.1507538,1.50754E-07,1.5201E-12,,,
8.16E-03,2.36E-01,,0.01393,0.1532663,1.53266E-07,1.43216E-12,,,
8.17E-03,2.54E-01,,0.01394,0.1331658,1.33166E-07,1.4196E-12,,,
8.18E-03,2.36E-01,,0.01395,0.1507538,1.50754E-07,1.5201E-12,,,
8.19E-03,2.54E-01,,0.01396,0.1532663,1.53266E-07,1.53266E-12,,,
8.20E-03,2.34E-01,,0.01397,0.1532663,1.53266E-07,1.5201E-12,,,
8.21E-03,2.51E-01,,0.01398,0.1507538,1.50754E-07,1.4196E-12,,,
8.22E-03,2.51E-01,,0.01399,0.1331658,1.33166E-07,1.34422E-12,,,
8.23E-03,2.36E-01,,0.014,0.1356784,1.35678E-07,1.43216E-12,,,
8.24E-03,2.34E-01,,0.01401,0.1507538,1.50754E-07,1.5201E-12,,,
8.25E-03,2.34E-01,,0.01402,0.1532663,1.53266E-07,1.43216E-12,,,
8.26E-03,2.34E-01,,0.01403,0.1331658,1.33166E-07,1.3191E-12,,,
8.27E-03,2.34E-01,,0.01404,0.1306533,1.30653E-07,1.4196E-12,,,
8.28E-03,2.34E-01,,0.01405,0.1532663,1.53266E-07,1.5201E-12,,,
8.29E-03,2.36E-01,,0.01406,0.1507538,1.50754E-07,1.43216E-12,,,
8.30E-03,2.34E-01,,0.01407,0.1356784,1.35678E-07,1.44472E-12,,,
8.31E-03,2.34E-01,,0.01408,0.1532663,1.53266E-07,1.43216E-12,,,
8.32E-03,2.19E-01,,0.01409,0.1331658,1.33166E-07,1.4196E-12,,,
8.33E-03,2.16E-01,,0.0141,0.1507538,1.50754E-07,1.43216E-12,,,
8.34E-03,2.16E-01,,0.01411,0.1356784,1.35678E-07,1.34422E-12,,,
8.35E-03,2.34E-01,,0.01412,0.1331658,1.33166E-07,1.4196E-12,,,
8.36E-03,1.96E-01,,0.01413,0.1507538,1.50754E-07,1.4196E-12,,,
